Final,HƯNG,CHÍ ,TÙNG,title,text
1,1,1,1,Ba nữ sinh đánh bạn túi bụi trong nhà vệ sinh,"Ba ngày qua, video ba nữ sinh thay nhau đánh, đá túi bụi vào người, giật tóc bạn trong nhà vệ sinh lan truyền trên mạng xã hội.Nữ sinh bị đánh ngã ra sàn nhưng vẫn tiếp tục bị bạn đá, túm đầu. Một em trong số này mặc đồng phục thể dục của trường THCS Nguyễn Văn Trỗi, quận Gò Vấp.Chiều 7/11, ông Ngô Hoàng Thái, Phó hiệu trưởng trường THCS Nguyễn Văn Trỗi, xác nhận vụ việc diễn ra tại nhà vệ sinh của trường hôm 23/9. Ba nữ sinh lớp 9 đánh một em lớp 8.Theo ông Thái, tất cả đều thuộc đội văn nghệ của trường. Khi tường trình, các nữ sinh nói do tranh cãi về vai diễn nên đánh nhau. Cho rằng đây là xích mích nhỏ nên trường chỉ hạ hạnh kiểm, phân tích, giáo dục để học sinh hiểu. Ông Thái cho hay sau đó các nữ sinh nhận lỗi, làm lành với nhau và cùng tham gia tập văn nghệ cho dịp 20/11 sắp tới."
1,1,1,1,Hai nữ sinh đánh nhau trong ngày nhận lớp,"Ngày 8/9, ông Nguyễn Xuân Thành, Hiệu trưởng trường THCS và THPT Y Đôn, cho biết sự việc xảy ra cách đây hơn một tuần.Hôm đó là ngày học sinh khối 10 của trường đến nhận lớp. Vì xảy ra mâu thuẫn, hai nữ sinh lớp 10A4 hẹn nhau ra ngoài khu vực trường để giải quyết, rồi đánh nhau. Nhiều bạn học đứng cạnh reo hò, cổ vũ và dùng điện thoại quay lại.Trong video lan truyền trên mạng, hai nữ sinh mặc áo đen chửi tục, vật lộn. Một em bị vật xuống nền bêtông, bị nắm tóc, tát và đạp liên tục vào mặt. Em này sau đó ngã, nằm bất động một lúc.""Trường đã làm việc với học sinh, song vụ xô xát xảy ra ngoài trường học nên công an đang phối hợp làm rõ để có hướng xử lý"", ông Thành cho hay."
1,1,1,1,Nam sinh 14 tuổi đâm dao ở trường học Tây Ban Nha,"Cảnh sát Tây Ban Nha cho biết vụ đâm dao xảy ra khoảng hơn 8h sáng nay (13h giờ Hà Nội) tại trường học ở Jerez de la Frontera thuộc vùng Andalusia. Thiếu niên 14 tuổi đã đâm liên tiếp ba giáo viên và hai học sinh trước khi bị cảnh sát bắt.Một số học sinh nói với truyền thông Tây Ban Nha rằng nam sinh đã đâm các bạn và giáo viên trong lớp, trước khi chạy sang lớp khác để tiếp tục tấn công.Bốn trong số 5 người bị đâm hiện nằm viện điều trị. Một giáo viên phải tiến hành phẫu thuật mắt sau khi bị đâm, theo Patricia del Pozo, lãnh đạo giáo dục vùng Andalusia. Ba người còn lại bị thương nhẹ.Cảnh sát tại hiện trường vụ đâm dao ở Jerez de la Frontera, vùng Andalusia, miền nam Tây Ban Nha ngày 28/9. Ảnh:"
1,1,1,1,"Ba nữ sinh lớp 9 đánh hội đồng, lột đồ bạn","Ngày 30/9, ông Trần Xuân Hà, Trưởng phòng Giáo dục và Đào tạo huyện Thanh Chương, cho biết nạn nhân là học sinh trường THCS Thanh Mỹ, ba em đánh bạn và quay video học trường THCS Phong Thịnh, Cát Văn và Thanh Tiên.""Công an huyện đã làm việc với những người liên quan. Sau khi có kết quả, các trường sẽ căn cứ vào mức độ vi phạm để xử lý, giáo dục răn đe"", ông Hà nói.Theo nhà chức trách, ngày 27/9, nữ sinh lớp 9 trường THCS Thanh Mỹ bị ba bạn khác trường chở bằng xe máy đến đoạn đường vắng dẫn vào rừng keo ở xã Thanh Đức, huyện Thanh Chương. Nhóm này sau đó túm tóc, tát vào mặt bạn. Dù nạn nhân khóc, xin ""các chị tha cho em"", nhưng ba cô gái không dừng tay, một người còn quay video và dọa đăng lên mạng.Ngày 29/9, video dài ba phút về vụ đánh nhau lan truyền trên mạng xã hội. Cơ quan chức năng xác định nguyên nhân ban đầu do nhóm nữ sinh có mâu thuẫn, thách thức nhau trên mạng từ trước đó."
1,1,1,1,Hàn Quốc hạn chế phụ huynh tiếp xúc với giáo viên,"Văn phòng Giáo dục Thủ đô Seoul ngày 19/9 công bố các biện pháp mới để bảo vệ quyền của giáo viên tại trường học.Cụ thể, một chatbot (rô-bốt trò chuyện trực tuyến) sẽ được đưa vào trường học để thay giáo viên giải quyết các khiếu nại đơn giản, lặp đi lặp lại từ phụ huynh. Dịch vụ này được thí điểm hoạt động 24/7 vào tháng 12, sau đó áp dụng tại tất cả trường, từ tiểu học đến trung học ở thủ đô vào tháng 3/2024.Theo Văn phòng Giáo dục thủ đô Seoul, những khiếu nại riêng tư của phụ huynh sẽ được chuyển đến tổng đài của văn phòng giáo dục hoặc dịch vụ trò chuyện cá nhân. Những phụ huynh có vấn đề với trường của con sẽ được hướng dẫn liên lạc qua số điện thoại của trường để được giúp đỡ. Giáo viên không phải trực tiếp xử lý các vấn đề trên.Ngoài ra, từ tháng 9 năm sau, phụ huynh muốn gặp trực tiếp giáo viên sẽ phải xin phép trước thông qua một ứng dụng di động. Đến cuối năm 2024, tất cả trường tiểu học ở Seoul sẽ được lắp máy ghi âm điện thoại. Một hệ thống giám sát video cũng sẽ được đặt tại các phòng họp trong trường để bảo vệ giáo viên trước bất cứ hành vi tấn công bằng lời nói hoặc thể chất nào từ phụ huynh."
1,1,1,1,"Nữ sinh bị tát, bắt quỳ giữa lớp","Theo các video được chia sẻ trên mạng xã hội, một nhóm nữ sinh trường THCS Phan Bội Châu đã đóng cửa lớp vào giờ ra chơi, rồi bắt một bạn nữ quỳ gối trước bục giảng. Một số em quay video, yêu cầu em này nhìn vào điện thoại nói xin lỗi. Em này khóc và làm theo.Tiếp đó, nhóm này quát tháo, thay phiên nhau túm tóc, xô đẩy và tát vào mặt nữ sinh đang quỳ. Nhiều học sinh khác trong lớp chứng kiến nhưng không can ngăn. Khi nữ sinh về chỗ ngồi, nhóm này tiếp tục có hành động đe dọa. Sự việc diễn ra gần 3 phút.Nữ sinh bị bạn túm tóc. Ảnh: Trường THCS Phan Bội Châu cho biết sự việc xảy ra vào sáng 11/10. Nguồn cơn của sự việc được cho là do nữ sinh bị đánh từng nhắn tin xúc phạm một người bạn trong lớp. Vì bực tức, em này sau đó rủ 4 học sinh đánh hội đồng bạn, 4 em khác quay video với diễn biến như trên."
1,1,1,1,Cô giáo bị đình chỉ dạy vì làm gãy ngón tay học sinh lớp 1,"Ngày 11/10, chị Hà, phụ huynh học sinh lớp 1, trường Tiểu học Nguyễn Văn Trỗi, quận Tân Bình, phản ánh con mình bị giáo viên chủ nhiệm đánh gãy đốt ngón tay thứ tư của bàn tay phải.Theo lời người mẹ, chiều 4/10, sau khi tan học, con chị nói đau, nhức tay phải vì bị cô chủ nhiệm dùng cây gõ nhạc cụ đánh. Ngày hôm sau, chị đưa con đi khám và nhận được kết quả như trên.Phụ huynh cho hay sau đó cô giáo chủ nhiệm và đại diện nhà trường đến nhà xin lỗi, mong gia đình bỏ qua. Tuy nhiên, chị Hà yêu cầu trường phải có hình thức xử lý với hành vi của cô giáo.Bàn tay phải của học sinh được băng bó. Ảnh:"
1,1,1,1,Hai nữ sinh lớp 9 bị đánh hội đồng,"Tối 8/9, lãnh đạo trường THCS Hưng Bình và THCS Lê Lợi, đóng tại TP Vinh, cho biết đã làm việc với phụ huynh và 5 học sinh liên quan vụ việc. Trong đó, 4 em tham gia đánh nhau, một người quay video.Các học sinh đã nhận lỗi. Theo tường trình, một nữ sinh trường THCS Hưng Bình cho rằng bạn tiết lộ chuyện tình cảm của mình, nên xảy ra mâu thuẫn.Khoảng 12h hôm qua, tại đường Đốc Thiết, phường Hưng Bình, hai nữ sinh THCS Hưng Bình bị bạn cùng lớp và một nữ sinh trường THCS Lê Lợi túm tóc, đánh vào đầu khiến ngã giữa đường. Sự việc chỉ dừng lại khi một số người dân đến can ngăn.Hội đồng kỷ luật của hai trường sẽ họp để đưa ra các hình thức xử lý, theo đại diện trường THCS Hưng Bình."
1,1,1,1,Nữ sinh lớp 11 bị bạn vây đánh hội đồng,"Theo video hơn một phút chia sẻ trên mạng xã hội, một nữ sinh trường THPT Hắc Dịch bị nhóm nữ 8 người kéo ngã xuống đường, xông vào đánh đấm, dùng chân đạp lên người và chửi tục.Lúc này một nam thanh niên nói lớn yêu cầu dừng tay thì nhóm này buông tha cho nữ sinh. Sau đó những người có mặt tiếp tục đấu khẩu trước khi rời đi.Trường THPT Hắc Dịch cho biết sự việc xảy ra vào ngày 15/10. Nguồn cơn được cho là hai sinh học cùng lớp mâu thuẫn trên mạng xã hội từ năm học trước. Năm nay họ không còn học chung nhưng vẫn ""khích bác nhau, người này chê người kia ăn mặc đẹp, xấu"", rồi hẹn nhau ra chỗ vắng giải quyết.Nữ sinh bị nhóm bạn kéo ngã xuống đường, vây đánh. Ảnh:"
1,1,1,1,Thầy hiệu phó bị đánh nhập viện,"Ngày 16/10, ông Nguyễn Đình Thiều (42 tuổi, Hiệu phó Trường THPT Hàm Tân) được Bệnh viện 115 (TP HCM) điều trị do gãy sống mũi, vỡ răng hàm, tổn thương giác mạc và bị thương ở lưng.Ông Thiều cho biết, trưa hai hôm trước đang ở nhà thì bảo vệ nhà trường gọi điện báo tin ""có một nhóm giang hồ đang tìm thầy"". Một lúc sau, 4 người đi xe bán tải đến trước cổng nhà ông lớn tiếng chửi bới, trong đó có một người là phụ huynh của nam sinh lớp 11.Trước đó một ngày, ông Thiều có yêu cầu em học sinh này lên phòng của Ban giám hiệu làm việc, tường trình về việc chia sẻ một số thông tin trên mạng ảnh hưởng đến người khác. Buổi làm việc còn có thầy quản sinh và giáo viên chủ nhiệm.Thấy nhóm người hung hãn, ông Thiều đóng chặt cửa. Họ bỏ đi nhưng sau đó quay lại đập phá, la lối. ""Sợ bị hư hỏng tài sản, tôi mở cửa và đề nghị họ nói chuyện tử tế. Tôi lấy ghế ra ngồi nói chuyện, song bị một người trong nhóm đánh vào đầu và lưng, bất tỉnh"", Hiệu phó kể."
1,1,1,1,Thầy giáo xưng 'mày tao' với học trò xin thôi việc,"Ông Phùng Đức Ánh, hiệu trưởng trường THPT Phan Huy Chú - Thạch Thất, tối 6/10 cho biết cơ quan chức năng kết luận thầy giáo này có hành vi, ngôn ngữ không đúng chuẩn mực nhà giáo, gây dư luận không tốt trong phụ huynh và học sinh.Cụ thể, giáo viên xưng ""bố mày"", bóp cằm, chỉ tay vào mặt học sinh và nói ""mày có hiểu không con chó này?"" trong tiết tiếng Anh của lớp 10A9 hôm 29/9. Video ghi lại hành vi của thầy giáo được chia sẻ trên một diễn đàn phụ huynh, khiến nhiều người phẫn nộ.Theo ông Ánh, sáng 2/10, thầy giáo đã gặp và xin lỗi học sinh, phụ huynh. Nam sinh cũng xin lỗi thầy vì có lời nói và cử chỉ thiếu tôn trọng.Đến chiều 3/10, trong buổi họp kiểm điểm, xét kỷ luật của trường, thầy giáo này thừa nhận hành vi, ngôn ngữ của mình thiếu chuẩn mực, gây nhiều bức xúc không chỉ trong học sinh, phụ huynh mà cả dư luận xã hội."
1,1,1,1,Nam sinh đâm gục 2 người vì nghi vấn hack Facebook,"Chung, học sinh lớp 12, bị Công an huyện Bình Sơn tạm giữ để làm rõ hành vi , tối 20/10.Theo điều tra ban đầu, Chung có mâu thuẫn với cô bạn học từ năm lớp 9 vì từng hack Facebook của nữ sinh. Lên cấp ba, hai người học khác trường.Khoảng 20h hôm qua, khi Chung đang chơi bida thì nhận được tin nhắn của nữ sinh về việc có hay không hack Facebook của cô lần này, đề nghị trả lại. Chung trả lời ""không"" nhưng cô bạn cũ không tin, hẹn ra quán cà phê ở bờ kè thị trấn Châu Ổ, bên sông Trà Bồng, để nói chuyện."
1,1,1,1,"Nữ sinh lớp 7 bị bạn lột áo, kéo lê","Mạng xã hội hôm 23/10 lan truyền nhiều video ghi lại cảnh nữ sinh lớp 7 trường THCS Lộc Điền bị một nhóm bạn giật tóc, đánh đập tới tấp, lột áo và kéo lê giữa nền đất. Sau đó, nữ sinh bị ép quỳ xuống để xin lỗi. Xung quanh nhiều học sinh khác đứng xem và giơ điện thoại di động quay lại. Địa điểm nữ sinh bị đánh là một bãi đất trống ở xã Lộc Điền, huyện Phú Lộc.Ông Đoàn Xuân Thành, Hiệu trưởng trường THCS Lộc Điền, cho hay đã yêu cầu 4 nữ sinh đánh bạn viết bản tường trình và làm việc với phụ huynh của các em. Bước đầu, nhà trường xác định nữ sinh lớp 7 đã bị bạn đánh hội đồng nhiều lần, đều ở bên ngoài nhà trường. Dù vậy, em này không dám trình báo vì bị nhóm này hăm dọa. Sức khỏe của nữ sinh hiện ổn định, được bệnh viện cho về sau khi thăm khám. Chiều nay, phụ huynh của bốn em đánh bạn đã đến nhà để xin lỗi gia đình em này. Trường chưa đưa ra hình thức kỷ luật với các học sinh liên quan.Nữ sinh bị ép quỳ sau khi bị đánh."
